Filename,Weight,#Sample
net10_0.1_200.txt,0.1,200
net15_0.1_200.txt,0.1,200
net20_0.1_200.txt,0.1,200
net25_0.1_200.txt,0.1,200
net30_0.1_200.txt,0.1,200
